-1.32245531	-1.444340592	1.373951841	0.257177945	0.73496825	0.729178699	-1.73229457	0.448537838	-0.294962382	-1.145721651	0.437568162	-0.755993462	-0.950400486	0.200196576	-1.917255486	-0.546046063	-1.075942327	-0.624966783	1.56774944	1.098491104	1.032977765	2.122936899	0.764220718	1.295031121	-0.18252321	-2.09734099
-0.937602532	-0.350420186	0.123713561	-1.080817738	0.80627114	0.311721609	-0.350420186	0.527458558	-0.517098309	0.720037303	-0.23676216	-1.144807511	1.041509735	0.575298531	1.314837479	1.290765136	0.38028208	1.785009955	0.9022558	0.959846596	1.268216359	-0.237371587	0.700230945	0.116095731	-0.884887147	-0.35651445
0.398564872	0.712419473	-1.090873274	0.011579102	1.110984345	-0.285516273	-0.474133747	0.283992707	0.119447576	0.553663893	-0.50673806	-0.931508268	0.706020496	0.346458914	-0.604855712	-0.570727833	0.175514806	0.337622231	-0.137120942	-0.684690572	0.422637215	0.109392041	-0.124932414	0.15875558	-0.042355135	-0.461945219
0.990317916	-1.895316135	0.384852778	1.577804975	-0.350724899	-0.268452334	-0.405268563	-0.400088438	0.895856823	0.001218853	-1.484562735	0.384548065	1.173755266	-0.184351489	-2.078144058	0.318425299	1.738998261	0.137730369	-1.581766247	0.376016095	0.951314626	-0.570118406	-0.148700044	0.078311294	-0.358342729	0.513746464
-0.184656202	0.312635748	1.250847706	-1.128048285	-2.019029696	-0.529286837	2.424602972	0.52105958	-1.124391726	-1.090873274	1.544895949	0.051496532	-1.102452376	-0.105430769	0.87940231	1.823708532	-1.482734455	-2.972477314	-0.472000754	1.517776474	-2.052548149	-1.951688078	-0.871479766	-0.746242639	-1.557084477	0.494549532
0.732835258	1.717363623	1.568968292	-0.230972609	2.220445125	1.533621561	-2.592499948	-2.201248193	-0.698707379	-2.01080244	-1.676836767	-0.223964206	-0.401612004	0.943392083	0.663360647	-1.033587191	-1.14754993	0.514965316	0.947962781	-0.502776788	-0.146871765	2.544659975	0.816631389	-0.382110359	0.727045707	0.221221787
-2.088504307	0.132854957	3.554784249	1.171012847	-0.576212671	-0.984223652	-2.952670956	-0.271804179	-0.121275856	-5.392814302	-1.431237924	1.014390259	0.191359893	1.742350106	-0.173686527	0.90316994	5.255998073	-0.905302932	-3.070290253	1.72467674	1.561655175	-0.119447576	2.219530985	0.077092441	-0.746242639	0.928156422
0.104211916	1.636005197	-1.438855754	-1.849304441	1.966314312	1.159738458	-0.186789195	-0.417761804	-0.456155668	1.178325964	-0.130112539	-1.884041746	-1.588469938	1.321236457	0.330613827	-1.458662112	0.318120586	1.637528764	0.504909781	-0.452499109	-1.510158644	0.006094264	1.146026364	-1.443426452	-2.260971981	-0.249560115
-0.79194962	-0.16728755	1.664952952	1.786838234	0.211166251	-0.753251043	0.695355534	2.846935474	-0.289477545	-2.315210931	-2.533080873	0.148090618	-1.793237211	-3.804039651	-1.168575141	0.646601421	-0.083796131	-0.596933169	-1.192342771	-0.234019741	1.362068026	0.187703334	-0.274241884	0.511613471	2.876797368	1.929139301
0.858072385	0.801395729	0.857767672	0.758431167	0.322691284	1.318494038	1.572929564	0.445490706	-1.756671627	-0.310502756	1.5829851	0.220002934	-0.939735524	0.717294884	0.877878744	-0.723693862	-0.784636503	-0.966245573	-1.363896305	-0.154794308	-1.33677683	-1.89013601	0.661532368	0.25291196	-0.52288786	-0.096289373
1.689939435	3.031591676	1.699690257	0.402221431	-0.837961314	0.387595197	-1.259684389	-3.147382694	-2.509617956	-2.581834986	-1.036024897	-0.278507869	-2.73053503	-0.60851227	2.239337343	-1.347137079	-1.359020894	1.254808978	1.098795817	0.781589371	3.01391831	2.727792611	3.03768594	3.656253746	1.196608756	-1.25877025
-1.025969361	0.262358069	3.370128047	2.272551083	-2.189059664	-3.399685228	0.457069807	2.20002934	-1.35201249	-1.542458244	2.268589811	2.58701511	-1.22647065	-1.593954775	-1.48029675	-0.942477943	0.845883857	-0.167592263	-3.022754993	0.487541128	4.801975397	2.012630719	-2.45202716	0.858072385	3.652292475	0.560672297
0.402830857	0.785855356	-0.111525033	-1.048822852	-1.815176562	0.923585724	1.715230631	1.301125385	0.059114362	-0.423246642	-0.145043486	-2.684828049	-3.099847434	-0.826686925	-1.907809376	-0.805357001	1.007686569	1.019875097	2.782640988	2.583967978	-0.386071631	-1.344089947	1.51168221	0.845883857	-1.121649307	-0.339755224
-0.0322996	1.05156527	0.199282436	0.552445041	1.102757089	1.872767358	2.373411154	1.624121382	0.952533479	1.648193726	1.645451307	1.141760379	-0.472000754	-1.361763313	-1.768860155	-3.057187585	-2.66593583	-1.9775887	-1.343785234	-0.446404845	0.16545927	0.139253935	0.633803466	-0.231886749	1.297468827	1.82736509
-0.272718318	-0.431473898	2.040969047	-0.297095375	1.210016137	1.400157177	-1.498884255	0.836437748	1.508635078	-2.267980385	-0.038089151	1.33677683	0.67219733	2.899955572	0.172162961	-3.241843788	-0.65787581	-0.87940231	-3.759856236	-1.942851395	0.497901377	2.529424314	0.951009913	-1.600353752	0.672806757	1.051869984
-1.690853574	-1.985815957	-0.306846197	-1.599439613	-0.167592263	1.36907643	0.100555358	0.762392439	1.093615693	0.541475365	0.487845841	-1.300515959	-0.585049354	1.509853931	-1.363286879	-0.784027076	2.205514178	1.397414758	1.971799149	1.049127565	-2.750646101	-1.530574429	-0.089280969	-3.308271266	-2.027256953	1.238659178
-1.329159	0.813584257	2.138477272	1.915427206	-0.01523566	0.597847308	2.341416267	3.246109773	2.665631117	1.357192615	0.538732946	1.427581365	2.134516001	0.796215605	-2.174128717	-2.383771402	-4.162991806	-4.680394828	-1.302039525	-0.611254689	-0.389118763	-0.227011338	-0.300142507	1.655811556	0.980871807	0.236152734
1.631129786	-0.08745269	-1.15425362	0.630146908	1.724372027	2.332579584	1.430323784	1.02017981	-0.103297776	-0.628623342	-0.677072741	-1.513205776	0.232496175	-0.534466962	-1.016523252	-1.27492005	-1.208797284	-1.255418404	-1.078380032	0.184960915	-0.661532368	-0.43543517	1.091177987	2.345682252	2.400225916	1.315446906
0.24529413	-0.147176478	-1.659163401	-1.452567848	-1.88251818	-0.73496825	0.74350022	1.405642015	1.855703418	1.209711424	0.877878744	0.613997108	0.919015026	1.250542993	0.809013559	1.026883501	1.052174697	-0.081358426	0.12645598	0.698707379	0.379672653	0.295876522	-1.734427563	-2.050110443	-2.122327473	-0.525630279
-2.502609552	1.418744682	1.527527297	-1.921216757	0.254740239	1.976065134	0.057590796	0.662446508	1.14754993	0.337622231	-0.919624453	1.011038414	2.247869313	-0.293134103	0.661532368	1.060401953	-2.969734896	-2.881977493	-2.634855083	-3.570019909	-2.393826938	2.137867846	3.138241298	-2.140305552	-1.015913825	-0.361999288
-0.950400486	-1.437636901	-0.968987992	-0.340974076	-0.48297043	-0.077092441	-1.514729342	-1.881604041	-1.301125385	-0.815107823	-0.07892072	-0.046316407	0.111829746	1.412955131	1.593650062	0.678901021	1.280100174	1.055221829	0.668845485	1.569273006	0.548483769	-0.022244064	0.326043129	0.767572563	0.16637341	-2.053157575
1.087216715	0.719427877	0.69596496	0.445490706	-0.358342729	-1.939194836	0.837351887	1.133837836	-2.742114132	-1.565007021	-0.049668252	-2.66684997	-1.097576964	0.57712681	1.384007377	0.837351887	0.036565585	2.597680072	1.553732632	-0.534162248	2.14487625	3.462151435	-1.629301507	-0.149918897	2.924332628	-0.317206446
0.440615294	1.177107111	0.795301465	0.579564516	-0.869346774	-1.655811556	-1.103061802	-1.172841126	-0.717904311	0.716990171	-0.381500933	0.599066161	2.190887944	1.15425362	1.150597062	2.717432362	1.464451663	-0.938821385	0.264795775	1.637528764	0.509480479	-0.702973364	-1.579937968	-1.341652241	0.429950332	-1.012257267
-1.509853931	-1.876423916	-2.504742545	0.322995997	1.67805562	0.199891862	1.391015781	0.781589371	-1.114945617	1.731075717	1.493704131	-2.034874783	0.079225433	2.444714043	2.417899281	0.9022558	0.108782614	1.783486389	1.025359935	-1.499798395	-2.009278874	-0.535685814	-1.183810801	-0.168506402	1.762765891	-1.685978163
-1.124087013	0.207509693	2.026647526	2.062298971	0.110915607	-0.382110359	-0.241942285	-0.38698577	0.31568288	-0.647210847	-0.686518851	-0.605160425	-0.826991638	-1.873986211	-1.557389191	-0.504300354	-0.454022675	0.252607247	0.78341765	-0.224573632	1.152425341	1.816700128	1.666781231	0.767877277	-0.164849844	0.034737305
