0.00091561	-0.028994331	-0.601861279	-1.090797266	-1.421943051	-1.628565812	-1.924002789	-1.439644853	-0.797801918	-0.117503343	0.190446977	0.748358953	0.298183808	0.110483663	-0.168472325	-0.042728488	0.52495	1.060887325	0.986417674	0.509079418	-0.378757529	-0.767586773	-0.656492703	-0.623225523	0.559743197	1.435066801
0.330535378	0.24935125	0.049442965	-0.128490668	-0.240195145	0.378757529	0.329924971	0.235006686	0.232565058	0.37540029	-0.702273226	-1.189683197	-1.152448371	-1.404851656	-1.626124185	-0.686707848	-0.301541046	-0.57225654	-0.115061715	-0.111399273	-0.895161831	-0.927818604	0.459941657	0.629329592	1.141461045	1.466807964
1.700593836	0.450175145	0.155043372	0.311612761	0.548755872	1.002593458	0.619257877	0.396459331	-0.611017383	-0.339386279	0.017396599	0.849076104	0.704104447	0.280176802	-0.874713197	-1.232411685	-1.246145842	0.278040378	1.916677905	1.342284941	0.779184505	-0.387303226	-0.189226163	-0.453837587	1.498243923	1.638027121
-0.835341947	-0.658323924	0.277429971	0.193499011	0.446512703	-0.525255203	-2.625055201	-3.617882148	-3.337705346	-1.91271026	-0.611322587	0.57225654	0.640622122	0.635128459	0.02716311	-0.445597093	-0.794749883	-0.953455697	-1.575155202	-0.458415639	0.277735174	1.892261626	2.039980114	0.946436017	-0.082099738	-2.404393079
1.791544475	2.232563515	2.12269026	1.403020435	1.390812295	0.697695174	0.071112413	0.075690465	0.340607093	0.397069738	0.517625116	0.935448691	0.152601744	-0.71051372	-0.983365639	-0.766976366	-0.861284243	0.035098401	0.629024389	1.091712877	0.376621104	0.320768866	0.40073218	0.291469331	-0.241721163	0.385777209
-0.548755872	-0.019533023	-0.082099738	0.094613081	0.104684796	0.131847907	0.166335901	0.253013692	0.248130436	0.531054069	0.642148139	0.244773197	0.778268895	0.977261569	1.143902673	1.273614156	1.186325958	0.249046046	-0.221272529	-0.460552064	-0.791087441	-0.934838284	-0.381199157	-0.442239854	-0.595146802	-0.681519389
0.420570407	-0.555470348	-1.112161511	-0.37540029	0.111399273	-0.187394942	-0.107431628	-0.072943634	-0.576529389	-0.080573721	0.155958982	1.009918342	1.070043429	1.345947383	0.839004389	0.878680842	0.436746191	0.827101453	0.653745872	0.986417674	0.430642122	0.293300552	-0.289332907	-0.016480988	-0.676941337	-0.043338895
-0.050663779	0.331145785	0.525255203	0.998015406	0.93972154	1.096901336	0.506942994	1.136882993	0.13825718	-0.535326918	-0.22401936	-0.510910639	-0.391881279	-0.948877644	-0.374789883	-1.948419068	-2.243550841	-2.357391742	-2.53044212	-2.219439765	-0.819471366	-0.51182625	0.479169476	-0.389744854	0.13215311	0.131847907
0.714481366	0.872576772	-0.9275134	-2.337248312	-2.329007818	-2.248128893	-0.603997703	0.869829941	1.611779621	2.094916742	1.828474097	1.063023749	1.150006743	0.234701482	-0.008240494	-0.542651802	0.292995349	0.62383593	1.403630842	1.403936045	0.084541366	-1.583395696	-3.707917177	-3.970392177	-2.951622933	-0.680603778
0.234701482	-0.817640145	-2.268882731	-2.479778341	-1.99847244	-1.248282266	-0.671447674	1.157331627	1.508926045	0.144056046	-0.068365581	-0.30184625	-1.300166859	-1.746374359	-0.793529069	0.311307558	1.895008458	3.115212003	2.223712614	0.716922994	-0.031435959	-0.223408953	-0.687013052	-0.180680465	0.258202151	0.296962994
